Image_id,Image_name,Level1,Level2,label,text
564,564.jpg,Support/Praise,Support for party,1,i snore On ட்ட ந ் 7 e re Pe பம அதத் ma i re lied ted a ப டது Ue 22 ழ் 2 2 னு வர வன து i Lae EES J ம் ET nD es eee அதம நின i ene தத்தன வாதும் கட்டயாம் ரதா தத்கல் ன ப வலத்து ட படு ad Oe a eee Ores 1 ஆ gn ws ad as வததி இர து த ங்கே பு an ea ian ae J தது அதது ந தல கனி அகட்ட 3 ் ஷை அடம் ra oe eee ve nea ree f po ஷ் ரந்த கக oe TEE TCS ரப கார்ட ல அக ஞ் A ALL NUE ny Pie aE Oa ட் ப த ட ly ் பஸ் பட் ப mnt a rl ண 252 ey ர் கட ததக i தி கருத் 24 பவன த கனி கா் அ i i sade ட ச லர் a அம இதுத சவத ட விது நீத ECE அம் டா அதர் இப்டி இப அணை ர கவ ae விட அ ம ணட 4 Ea ர Wis Beye ee amas NS Lond afr Noh தட்ட vl ட் ் te ies ட நத அதி 7 RY ee ae 3 aoe தக் ப A Di aoa rete ne NEL st PRN ai ட ணம அல் மி POL ன் Bs ட ர es Mice Sen aN an பந்த் Ne இறவ த ட ததத ரி coe இத்து 7 ம ஒற்றித் Ls fa SE வர கதர் AGEN ததன் WD vgs மே நத மரம் த ததத தள தி ற நத அபு Ned க ஜ் கண eee ae Re EE யர பில இ இய ப மம த இத்து a aS ளது ட அனை vy ao pee ht pas இ அதட்ட ் பூச ம 1 டட அஹ சவ pic Sa ey ர ஆ இ Tit தத் ஸ் இம இண்டு வதி ae as ah ர் ணம் i ae Oe SEES i i ம அலர நன மி ந்த் ட 4 Me அகன் SE வவ று Hf em ah ் ல எவ i i x a ர் டை அள eee ம இற்ற FAI தத றி a டட I தார் 9 Ay ட ரகம் ஆல் மதத அணி Soe AN Ki ரிய ர் ட ஆம் த் 1 க் e பள பவ து ் ரத்ன aN yz ஆ ் i Wee ee ee ட்டா டமி ப un தத்தத் x டட பபச இத்தன ன ஷ் பம் பஷ 0 1 ் ad N Nae Ye A a Ne ட்ட ஆ ஹு சனி ம பதி ட ப பி ப ப் ட அத அவரி pees
565,565.jpg,Troll/Oppose,Troll/Oppose Against Party,1,i ச துண்டு அதிமுக ய ட டை ல் ப youtube com 5 துண்டாக உடையும் அதிமுக பாஜக மாஸ்டர் பிளான் வ்ச்வி௱ர் எர்
566,566.jpg,Troll/Oppose,Troll/Oppose Against Party,1,Ve 1 WY PO ac nee ed சுத்தமான சோம்பேறிகள் எப்படி சம்பாதிப்பது என முடிவு கட்டி தொடங்கிய இயக்கமே நாத்திக இயக்கம் கண்ணதாசன்
568,568.jpg,Troll/Oppose,Troll/Oppose Against Party,1,௪ ப ப பயவா கல் களர் அதிற் மர சர்க்கம் res ரஸ் சிக் ட்ட மட ஐ க a ale ப்பட ஹ் ட்டை
570,570.jpg,Troll/Oppose,Troll/Oppose Against Person,1,் இ ௮ அ ௮ பது அடை அ a ய் a o ry RIG அரன் இடர் அண்டு சரள re eee cI மனா அரு அடைக் SBI Te paAcvely ne Sal ல ட பத் LD en ர lL ராஷ் டண் ள் ஜாாாற்பிடகுா இட்ட ட Lee அதி ennai ந ல்ல ஸ் f oe ண் பூ a ms i ந்ஷ்தி _ த் i ar i உண Fe i a aan ae pe m on பாயுமா படப் அ பத சத பப பெ த ப்ட் ee சகா ரா ஸு ஜு ரு ச EEC es tase ந த 7 ட ந ld iu ர பளுவை கற்ற செராறுக்கு ரகா eer Soi Lie irene _ asad ss ச ப ததி az 2k ன 4 poe ப்ரி ் _ vd iy aa a ல் al து pe 7 es et மா i 1 பி ணா யை அணா வழுத்து வள்ளை அயா வை se றன் அட று ணத அடை பா பபப கணங்களை ரா அண்ட் ல்க கம ட ts அவ்வ் 4 அம் a Q த் அடை இ நபிக ன வரப் அய்ப்ங வு a 0 i பணைட ல j 2 fe க ௬ இ ஈட் த பணக க ட அனலை அலை எனி இல் oe we ஆ தணு வனாக ர் அண்ட எனா ௮ லை ம எளமான்ள ய வி காம் இதய பெய்ய க்களை ண் ணைன ல் ட அண்ணனை அண்
571,571.jpg,Troll/Oppose,Troll/Oppose Against Party,1,4 ந்து சாராயம் காய்ச்சுற எல்லாம் Wy நீங்கதானப்பா அலல ஓலு பெட்ரோலை எல்லாம் நீங்க 70 ரூவாய்க்கு தர வேணாம் 180 மிலி குவாட்டரை 70 ரூவாய்க்கு தரேனு சொல்லமுடியுமா உங்களுக்கே ஓட்டுபோடுறோம்
572,572.jpg,Troll/Oppose,Troll/Oppose Against Party,1,பபால் பபப Oe eae CROTON பெட்ரோல் 50க்கு வழங்கப்படும் ௬ இழு அது அன த pt Ih அ ட் a டக 4 ் ௮ அ a Arul_Keving_Cud iD 6 7 1 னு ் 7 ல் க al அட எத ் து _ இதெல்லாம் நம்பர மாதிரியா இருக்கு ததத அ ர இ ட ் ் ் A ணைன ட பன ணை 17 சவ a டத் ப் ஆ 7 இ நம்பனாத்தான் உனக்கு 200 a தத எனா னமாக
573,573.jpg,Troll/Oppose,Troll/Oppose Against Person,1,உ டட கச்சத்தீவு CAA UCC 551 நீட் ரத்து மீட்பு த ட டு ia ய ட ர ட 4 அ தை 3k அதன் இ ட் 4 ் AN po i ர ரு Nw ட 1 1 ௫ 1 A ய் ் be my ய் ௬ ஸ் cee ் 4 Sy at அ Med 7 CN டப்ப பு a wa IK ஜு iN டட கன் ல் 65 சுங்கசாவடிகள் கேஸ் ௫00 பெட்ரோல் 75 டீ௪ அகற்றம் ail F ர ் iN a ் V3 ந ப ் ப _ iN ர N ea தய roo Ny
575,575.jpg,Troll/Oppose,Troll/Oppose Against Person,1,சூரியன் உதித்த பிறகு தான் தமிழகத்தில் வெளிச்சம் இடப பகடி கருத்து ட்ட்ட் அணல் அனை a 1 த் a மம் கூ றிட a ஞு 4 ல ் ட் ல் 7 க a a த 1 a i It mc od ள் all hf 1 3 i May பழ wn 4 a 1 ட் ண்ட் ல் C அ Se A தத தப ச் பன ee து ் ப WN Saravanavel Le ATTN எல்லா ஊர்லயும் அப்படித்தான நடக்கும் புதுசு புதுசா சொல்றானே பாக்க நீட்டா விக்கெல்லாம் வச்சு டீசண்டா தெரியுறான் ஆனா ஒருவேளை பை இருப்பானோ
576,576.jpg,Troll/Oppose,Troll/Oppose Against Party,1,ட் e Md wey ளேழல் வழக்கு உ௱௱ டக ர eo உ ட அட ரெ பணியி வியப ரய ஸ்மாய்ரு றிய மரிய யர மர்மம மியா றிமயபந்
577,577.jpg,Troll/Oppose,Troll/Oppose Against Person,1,நல்லா பேசுரான் பழகுறான் டீசென்டா ட்ரெஸ் போட்டுருக்கான் திடீர்னு திமுகவுக்கு ஓட்டு போடுனு சொல்றான் ் தத க ர ன ட mt a 7 aa கட் ன ரர
578,578.jpg,Troll/Oppose,Troll/Oppose Against Person,1,a Ue ம உல mam டு _ பட்டய மட்ட அது ப்ர 1௫ அன A sods omnis னு yj இரல்டுமே இத ரி இத
579,579.jpg,Troll/Oppose,Troll/Oppose Against Person,1,திமுகவை திட்டி போஸ்ட் போட்டுட்டே இருக்கீங்க ஃபிரி டைம்ல என்ன பண்ணுவீங்க ot _ smi en ee ae ee ச ப செ ப க yy oe திமுகவை எப்படி திட்றதுன்னு யோசிப்பேன்
580,580.jpg,Troll/Oppose,Troll/Oppose Against Party,1,ta 2 னித வரம் ப fe ut பிடிப் பத Rien எத ம் விரி பமா க டு i je Hula Bp pst Panes Fe wt RU வ்கி eae on ப தந்தத ன் றபப பட் BS அ டம் ம் ட Haste F i emie oo ட பட்டா Tay Seen RE atte ks ஸர Ren CHC ere DR Se te படட நடுத் இடி பல் ethane eae Sal ட்ட f பம்மி ட் மகம் ye sob Chay இ ein Wand a து ் wh வபர் ட் ம்ம் ப எ டர E 1 US Ad js 14 ர்க ar Ce வடர why பவட பஸ ம அடி டயா ye oy os yet ் ப ட் ப்ட் பிவலடு படங்க ட we ONT oe வா ப ட ட் ழி ன்ன cae ar teat ப 2 1 ட் ட் யு den ve Risen பயண pou 0 ae வு இட்ட வனி ப்பட்டு no பப்பட் கலக ட a ee நடக்க ட பத பம அல ப இ இராப் ட் ் ன ட ் Sie ட் it loca ப்பது ரப திவ பட்டு beg a க்க சோக் சு SA ba 22200 ஞ் ஸ் ன் ட் iF 4 af st ea ப டர் ந் ட i a ல ப i பவது t oy a ee Ms a 1 t bre ர லக i வா 711 த ட a Ae a ry பி 2 ட்ப ் ieee மி Cyl Ea Sap PS என் ட ட ல் ன் var hak wes 1116 கரட் faye gn 111 btw v5 ie ன யப Lt is Pee wast i ee d neti பழக் ப டம சட் உட்ப உர ன் யல் Aa eae Stee 7h Se SB ம் ae A ட ் ர் Cate TD ga லம் 22 rafal 3 iis yd 0 ட ல் த ட் ம மவ Bs டு யார pane ் as i fg 4 ் த வ் இப 2 மகட் ம் 3 ர படு க ஸி மத் Reon fg wel ப்டல ப அது eta ட்டி லு OT ee ப 4 isa தத 4 ay இர 1 fie ee au ரி ப rs ட்ட துப இர 3 ahs a y ட் ர இழி இட்ட ௮ த தர் பப a டு ட் ர பத அம்ர் டட அ ee த் அய்ய pees gt ue ie es a i SF ahaa sy ண்ட eee த்தா மர oe an நட் age Sale en ன் ee 3 ப ப ATR ் த் ப் 1 இஃ 2 111 பியி நட பரி PaecGart ட தகவு வ க a 11 SoD ey MY pe al OU gaa ae ee aa ued it பு PS i coh at i ம் படு தப் ரதா பட்ட டட ப Fong bs i ம Need Grn ப பன் நட கப் ள் Pee ர ட பதத நட்டு Me NG ட் Ale 4 ரப ர oe Tae aoe அக் BRON ramets yan Lot ee த ரங்க தது ரத னை 5 பயறு எப ச தது கப க்க Oe rig ne வட்டி Paneer wee ஆல் ae ae Pi சலன் a ay வி ன ரர ன ae ல பதத eee ட்ட ad அம்ம ரம் ie Nn ன் பப டவ வத் டம toa ரகு படி தரக் ர த க் at கடவ 129 reas ees nk eo a Be San Sere Saar oe ட ர ர் யஸ் ன ச் an AN ny iO ae ன் அதத எ அ J Be கயி ப்பி வ ட்டா a ree ல் த ன சூ ட é 7 ம கண் த் தக் எர ல் ONS ச் ர்வ ed 3 Ne தை ட ஏ ன னன 4
581,581.jpg,Troll/Oppose,Troll/Oppose Against Party,1,a ral இட ர் டக் ் 1 7 ி ் i ந i யி 7 I i ண்ணு ரகக ணத இப்னு த எதா ea cae a ப வு ர் நை றா னார் எவனா அராகம் மதத வனவர் என்ன் அல 1 டல எண்டு உர பவள் ரண gam அணி ரி ப அபயக் வற ணட டர கட் FV sarees penn ட் a யப i Koel Laer Ce னத் Seren i ன கடட இவய Pia லம் இ கணவன ரோம் சலமா எவவ வடு paces லம கனிம பப்பு பிப்டய்யு ர ற ஸு i aye a Pipettes ie oc Ss bee DSS Sak ee ee Sines Salil tes பனகன நண பவனி பணமா மங்கல கடு பயா யவ த ட் ax னியா ப தது ண ன கை த்வத் அ டந்த கலக் கயி ய அய 1
582,582.jpg,Troll/Oppose,Troll/Oppose Against Party,1,தீ என் வாரிசுகள் ஆ ஆ 4 hd ig ட iy te fon தீ மதத ணர் _ ப ன ae aah Se ு த
583,583.jpg,Troll/Oppose,Troll/Oppose Against Person,1,S டி ப ee வ் அ ் இ வ ப் ட ் ் ee ட ite 3 ஸ்டாலின் மாதிரி நல்ல வரு y லள ஜாப வா இண்டு தடி க wg ei a ஹீ அங் A அ வி ன 2 இ _ ௪ ட தி பஸ் ் ச iy ee றற படு யாரு உச்ச ப்பம் u யா ட ஓ ் து 6 aa 21 மதி இ பிஜி Or oo த அடர சாண அப GAUL HlevorGasev 6 Curesfl 7 ௮ o
584,584.jpg,Troll/Oppose,Troll/Oppose Against Party,1,ge 11 ரத்த செய்வீங்க ஊட OTE ST Cice பெட்6ரால் டீசல் கஸ் வீலைவாச் எப்படி விராடப் அ குறைக்க முயற்ச் qGaatuGb ௪ டாஸ்மாக் கடை எப் பா மூடூவீங்க edpL நடவடிக்கை எடூக்கப்படூம் aad al eg55al எப்படி டீட்பீங்க Bla SAE Sb கொடுக்கப்படும் த og u ச் அ ரர 13 ட ஏ ட md ar Os rn a இ பரச J 2 i ல UNAS gat ieee als க Na SH 1 ain ACER tine ந்து த்தது 9 9 Nii clea
585,585.jpg,Troll/Oppose,Troll/Oppose Against Person,1,வருமானம் ள் ட 5 வருடத்தின் 2018 19 0 62 கோடி 40 int nies fre 19 மடாங்ய oy 2019 20 1 19 Gamig வருமானத்தை y ப் எதி த் ந Bligh மலா் அ KS ் Mo 2021 22 2 04 6 PS ௮ இ 5 மருத க வத சட non WTI அப ப தந்து எக வ இ ரக ட் அ பட்டத ப்படும் இ கள் வந்தது எம்மிடம் NO பயந்தது பம் ட் ட மலை _
587,587.jpg,Troll/Oppose,Troll/Oppose Against Person,1,2014 ஒந்தியாவை மாற்ற போத்றேன் ie ௨0௨3 பாரத் இது எப்படி ஒருக்குஃஃ Te vx ne anf t 2 பிடல் oh ree இ அ 2 __ as ச re Ke ட் கண்ட ஜி ப ஞ் j al ht மன்று இ இய பட
588,588.jpg,Troll/Oppose,Troll/Oppose Against Party,1,பலன் ow டட ஆத ் த a சக ee we ny a Ley r ட் ் eee ee க பட வலை இல்ல எந்த முன்னேற்றமும் இல்லை அப்படி இருந்தும் ஜீ க்கு ஒட்டு போடூுறிங்களே உங்களுக்கு கஷ்டமா இல்லயாடா a முத அ வ டத iJ _ Ce கீ ௫ 4 dd ரஷ ஜ் Sao ட் oh re இதி N atten sees CTC eM Mec AML ee Oy ப்ரா AO AUR OOM பிபா
590,590.jpg,Troll/Oppose,Troll/Oppose Against Party,1,வரூலின் உச்சத்தில் இமுக குடும்பம் சேகர் ரெட்டி பிஎஸ்டி கன்ஸ்ட்ரக்சன் என அனைவரிடமும் வரூல் வேட்டை Sand 70 C pm TASMAC 80 C pm அஇமுக காலத்தில் ஒப்பந்தம் போடப்பட்ட ஓலா பேட்டரி ஸ்கூட்டர் நிறுவனத்திடம் 8 சதவி௫த கமிஷன் கேட்டு மிரட்டல் business standard com article compan ர oP இ 1௫ ன AN me ண் PS My Wy ee ee தச ட் _ ட் த்க் ௧ ப து i ங் டூ we a
591,591.jpg,Troll/Oppose,Troll/Oppose Against Person,1,ச இ ் ட a க ட அன் தத்தன் அக ் மதச் ட டம் 90 8 ao me YON od ae we த் vp ர ரி a டி a pe i 3 5 3 ர் தத ட டய 1 zat m6 UCN aie i ani ர த் கடை டதத ௮ ச அவன் ட கரு தக் நு 1 அதி பட அட இதத் னி _ அறன் ன ட ச ் படட திர் இதத ங்கு அட ளப் இன்னிக்கு நான்லாம் படம் நடிச்சி பாரின் காருல போ றன்னா 7 அதத தை இ தது ன ன ர ௮ அண்ட தை ae ம ஞூ ் Nt Nea 4 பது Ay 14 ry a SAGE கிமி பைத்தியங்கள்தான் காரணம்
592,592.jpg,Troll/Oppose,Troll/Oppose Against Party,1,டி ட்ட i தகு வ ட்ட a iy ft a fa a i oN ய் ஸத் a ஆ 3 mY I i ae ட fr ரர ட மவ ae ர oe 7 ர் 7 or அச ய ணை ் si we ் ரு SO EE பட ர r nn ira i if a eer met x oe ப் Fg Ro as SS ee a a ee OE ea ஙு ee be Pa Se ee ee ௨ தனமா வோட ழு சவப் Ftc i tte இ 9 இரட்ட டா அ _ eee இரங்க Time mame Ee ee eee ததர சி தை Sy ப் ட ஆட்ட ் i ல டந்த இலை இ ல அ வன டட Se i ee ie வரார் ail ப பப்பட் பத ப ப ப்ப தன் த க் ய் ல் இலலை த் ண்மை எனன ல் இலான் ச யினை மாமனை ர படம் இ ் இ த aa இ இடது i த டட ரி பரக த வனம் வடமா சல தைடம ஒற்றித் க oi sa ne nist பதலை வலவ லா ae ளர் இ ahhh conan i அவி ரந்த பார ou று ளை பயன 24 அ க a wil ரி _ ன இட fet ட் ணா ன்னை அணை கண்வ ணை எட அனா அ்றை ee SaaS eee ர தகை ன ன mes கணவன ப டங்கள் meal று ன இது பாடு அலை நாடு கல் நய தி கரதத மா ஏ Pains ட் ee ee டல பறம வ் பவடய வடவர் ப வமா கக வ oe
593,593.jpg,Troll/Oppose,Troll/Oppose Against Party,1,ஏன்டா இந்த 651 ன்னு பேசிக்கிறாங்களே என்னடா அது ராரா இ எயார் ௦ vil oF ie இ GUJARATH SERVICE TAX ண்ணே க டன் ர ய் ம் குஜராத் தொழிலதிபர்கள் பேங்க்ல வாங்குன கடன தள்ளுபடி பண்ணிட்டு அரசு பொதுமக்கள் ட்ட வரிய வாங்கி அடைக்குறது ண்ணே
594,594.jpg,Troll/Oppose,Troll/Oppose Against Person,1,இதில் யாரு அதிமுக வை ஏலம் எடுப்பார்கள் தெரியலயே ட பு ச் Ne RS ர ந்தி த NG க ட் ui ப் Ne A ae oe ௮2 1 OPS EPS
595,595.jpg,Troll/Oppose,Troll/Oppose Against Party,1,யார்ரா இவன் மூப்பனார் மகன் வாசன் ராமதாஸ் மகன் அன்புமணி ஓபிஎஸ் மகன் ரவீந்திரநாத் குமரிஅனந்தன் மகள் தமிழிசை இவங்கள யெல்லாம் மேடையில் வச்சிக்கிட்டு வாரிசு அரசியலை ஒழிப்போம் ன்னு பேசிக்கிட்டிருக்கான் ் Babu a aan ட ன் ன னு 44 set fy oP ஆட 4 இக்க oll ர து on ee ஆமம்
597,597.jpg,Troll/Oppose,Troll/Oppose Against Person,1,ஆ த ட சர _ ் ae cs ன் a ஸ் ys சச பதக கத்து இப்படிதான் காமராஜர் ண்ட கதைல ரொம்ப eT சொன்னார் ட துட Bm A 4 ப 4 Se அன்டு ் st வர iis Vf நீது 5 ஆ 22 perentns
598,598.jpg,Support/Praise,Support for party,1,7 த இ ன இ a ora aoe 7 சத ய திண் தை அத வய இ a te ea YS ane க் தப ப்பட a இதி a ஊரக உள்ளாட்சி தேர்தலில் விஜய் மக்கள் இயக்கத்தை சேர்ந்த 110 பேர் வெற்றி பெற்றதாக நிர்வாகிகள் தகவல் விஜய் மக்கள் டப்ப 169 பேர் போட்டியிட்ட நிலையில் 110 பேர் வெற்றி என தகவல் ப Seeman Aandavar Y உ ந ea s oa ம் ப ட கட் மகட் ம் க்கப்ப ane Ne cy 7 ல ட் ப உ ணக ன அர Macha yarra ivanuga nama oru place la kuda win panala ivanuga ena da ithana win panirukanuga
599,599.jpg,Troll/Oppose,Troll/Oppose Against Person,1,டூஹ்தகூருமுறை சோற்று ௨௮ ் ஆ ர கட இ ண் ல b தத்த றத் வத J ச் சி ச ர மத்தி இடத் ய் ் ட ட் ன்பு 3 3 இ ட அ ் os ய அ ப வெ ன ரர me கேவலப்பட்ட கேடிஜி க DF 1 கனை கி ட
600,600.jpg,Troll/Oppose,Troll/Oppose Against Person,1,SEEMAN LATEST VIDEO FUNNY TROLL பட்டு தமல் அ ரூ பைத்தியக்காரன்னு சொல்லுவாங்க nn ae ட a கலாய்த்த அதிபர்
601,601.jpg,Troll/Oppose,Troll/Oppose Against Person,1,oe ஐ ட ப ணு ற சிர் ச்சிக்கிட்டே சொல்றேன் சீரியசா செய்வேன்
602,602.jpg,Troll/Oppose,Troll/Oppose Against Person,1,SEEMAN KGF COMEDY TROLL டே பட்மேஎனக்காக தான் எடுத்துருக்காங்க ஸர பு me e த அத்ததிய் சாதனை இ
604,604.jpg,Troll/Oppose,Troll/Oppose Against Person,1,சீமான் கவுண்டமணி மரண கலாய் இம்மா Sy eree nein 60 eu LT 3 ன ் 4 அன் ப a we ind 7 ் சீமானண்பாமீடுபாடிபரிசு வொ 60 டய றற மட் 9 ததை 100 0 0 பழி இருந்தகதை உ ச ஸ்ப வச ட இ வகை
605,605.jpg,Troll/Oppose,Troll/Oppose Against Person,1,அதிபருக்கு பாத்து பாத்து ரூம் போடும் தம்பி இந்த வீடியோவை பார்த்து சிரிப்பவன் எல்லாம் வீடூக வந்தேறி ந் awe o co சப் ட் மு me as அபயன் ௩ ந கலை
606,606.jpg,Troll/Oppose,Troll/Oppose Against Person,1,பிம்ப ரோட் பாப்ப பரம் 8பசும் சீமான் ஷூடியோ ரிலீசு சனியன் திருந்தவே திருந்தாது a ct ag ம ஸ் இக an ப 11 81 பரா படவ
607,607.jpg,Troll/Oppose,Troll/Oppose Against Person,1,hf ae ப y ண நீ கடவுள் இல்லை க் Ti ட சிவனை வழிபடும் ௫ ட
608,608.jpg,Troll/Oppose,Troll/Oppose Against Person,1,தமிழ்நாடு சட்டமன்றத்தில் 3 நிறைவேற்றப்பட்ட AMO ப டி ஆளுநர் ஆர் என் ரவி அரசுக்கே திருப்பி அனுப்பினார் ணை ல ர ஹீ ச் i oie 11 அதி தத ர Ni விவித ட ம எத ட் 0 அ d Ge ii gy மத்தியநிதி ia ணய டதத த இட்ட உங்கள எல்லா வெச்சிக்கிட்டு உள்ளாட்சி தேர்தல் ல தனித்து போட்டி னு சொன்னேன் பாரு என் புத்திய செருப்பாலேயே அடிக்கணும் ௧ The online community hub mat 1 for Tamils across the world
609,609.jpg,Troll/Oppose,Troll/Oppose Against Person,1,7௦ சக உ பிஸ் என்ன பண்றே பாஜக அரசியல எஜஇர்த்துட்டு இருக்கேன் ம்ம் நீ இங்க உக்காந்து எஇர்த்துட்டு இரு அவன் கலைஞர் டிவியிலயே ஸ்லாட் வாங்கி அவனோட சனாதானத்தை விதைச் ௫ூட்டு இருக்கான் கத் cl a ROS 7 ம ் ் a ப பி ் த ் ல் a A re ௩ rs ட்டு ணி செடி உட ட ர இதி ஓ
610,610.jpg,Troll/Oppose,Troll/Oppose Against Party,1,திமுக மகளிர் அணி 6௨ 6 ஏன்மா போராட்டத்துல இருந்து பாதில கெட்சிக்காகயகாகுடுத்து ட போராடலாம்னா இடுப்ப ப் கடுத்து ஈடுத்து தான் போராடனும்னா எப்படிணா
611,611.jpg,Troll/Oppose,Troll/Oppose Against Person,1,பப்பா மிரியம் G G 7 G 2G இவரப் போய் அறிவாளின்னு சொல்லிட்டூ திரியுறானுங்க உபிஸ் vy por wol te W so war oe து டு oS a RG 7 டி e eo WO og ஆ ட்டு f 4 a ஏ அணல்
612,612.jpg,Troll/Oppose,Troll/Oppose Against Person,1,எனக்கு ஜட்டி போடாதவர்கள் இப்போது என் ஆட்சியை பார்த்து வருத்தத்தில் உள்ளனர் ட் ் q ஷை உத இ Son இர ஜி aa இ Ki ன 7 aioKeueLanreny ba tm bho cf ME JEP ONCE PRLS இருக்கோம் அத
613,613.jpg,Troll/Oppose,Troll/Oppose Against Person,1,பயக பயக் ர் இட ட டய ப ip BAAa in ட ட ல 4 ப பிகாம் அப பற்பபபிப்
614,614.jpg,Troll/Oppose,Troll/Oppose Against Party,1,ஆட்சி நடத்த 9வச்சமா இல்லையா 6 6 6 6 பயமா இதிற் ல் eta eel 5 ந SEAR
615,615.jpg,Troll/Oppose,Troll/Oppose Against Person,1,_ wf ட் ந ர ட்ரம் ் ஆ அக ரி ஆறறி பட ச்ட் னி ் ட் ன் ச Ny a ப்ப பச் டி i ் ் ் me oe ORO ப்போ Sas LIGUGT 600T ITT S607 60 தயா நீயலலாம் ஒழு ளூ ட ம் ் awe ௫ ட அக் வித்
616,616.jpg,Troll/Oppose,Troll/Oppose Against Party,1,25 ட் வ சங்கிஅிபட்ரோல் வில இன்னும் வலம மை திருட்டு திரவிட மா அடப் ஸ்டாவின் இன்னும் பதனி ஏத்துகலைடாஜாமிலி ஏங்கி பஜனி ஏத்ஜகி பாஜான் Pas அச as oN ag OR ge அல அக ட அட கா் ர ட
617,617.jpg,Troll/Oppose,Troll/Oppose Against Person,1,தமிழக மக்களுக்கான கடவுள் கர மக்களுக்கான கடவுள் ப்பத் டப ராமர் கீடையாது அமீர் க அதது Bothbook Memes i 1 _ oie பப இத்தி a ட்டா இலக ஸு ஆ டவ 7 என்ட பற இரப்ப அல்லாஹ் மட்டும் தமிழரா na ட
618,618.jpg,Troll/Oppose,Troll/Oppose Against Person,1,mA ET 7 ட Ae Me aa தம் ௮ இத்து க ee ட அம் e I அ ட் 12 Cee diet ஹை ந ஒயரத்தபபடூம் அஆ Ce MOM TN etl tl et மாத ஒய்வூதியம் ரூ 30 000 இல் இருந்து ரூ 35 000ஆக ர ie sugssuuGo முதலமைச்சர் அறிவிப்பு a Co Te ery Tk Be Rc RE ak Ry a ay ஞூ 75 000 விருந்து ரூ லட்சமாகவும் கயர்வு ர் 99 என்ன எதிர்காலம் கருதி எடுத்த முடிவு a 1121 a ryt vy ig கீ ட ச் i ail ர் னை 5 ட தனி செ
619,619.jpg,Troll/Oppose,Troll/Oppose Against Person,1,ரி 3 ௩ ஒது 2 ge ட்டா அ ம் ் 7 NN ஷை q _ ப 5 ரி இ ௪ த இ 7 i ் வானார் மனக் எத ர 7 4 ௫ ர தை the as ரு அ ் ட ப ர Ci
621,621.jpg,Troll/Oppose,Troll/Oppose Against Party,1,ஜி ் as mz ஜி ் வ் 7 த் SS OK க 1 அபூ த ௫ Gan க i TL க டூ Le 7 ம 8 1 1 ப ர Rite 1 ஏதத் a s big க்ஷ eerie நத ree 4 ட்ட அத்தன் 4 டங்க ட் ரி if ழ் Vous 7 Ny eV ப் ads where en the ப கூவு தம்தர 4 We PN es Ay a 4 ay ப் ௫ ௫ a ப்ரீ ் ae 2026 தேர்தலில் தி மு க கூட்டணி றத் ௮7 rT 234 தொகுதிகளை வென்றாலும் ஆச்சரியமில்லை ee ரக்பி a ke 5 ah தர Loe
622,622.jpg,Troll/Oppose,Troll/Oppose Against Person,1,on a ae ச 2 ண ் க ன் கன த ர 4 அ ர டட னை வ த் ஒ தி ன a a C a அணத அதி b கி மற பது ப ப ் a ட Aa ழ் அறு நதி hot ர் ட ட்ப பட ட A La ஆ னி a ப் _ 3 ட டட nw 3 இதந்த e FF Ve 3 aA ௩ து அசி அ ன் ச கி A ge jy A
623,623.jpg,Troll/Oppose,Troll/Oppose Against Party,1,oT aR ee LUE tee e 11 05am om 96 இதி ae ன இ ் ம அணை க ட ௫ Sn oe இரணம் க ர எச eft ன் 1 3 க உல ர்க்க பூட் a ம் Saran ச Ved y a _ sa es ae ட் Ne ௨ TPO RUT ete CAD மாதிரி சேத்துவச்சி கஷ்பட்டு கட்டுன வீடு mm த டி ட ஸே அரித்த a ban Eee பராக் as ee a or te ர் if ee அணை fo 2 War ் பச 62 இதி நாதனை அ சரி எங்க பேருக்கு எழுதி குடுத்துரு
624,624.jpg,Troll/Oppose,Troll/Oppose Against Person,1,0 னான் ண ty மு 2 ண் a ப் ae ஆ 7 Saya ய நள ஆத ie து டத gy al 2 pat apes ge neal lay cere My வயல் பலி ப வவ லு வடு வ னி Ye papel Oe 4 Lf 3 ட்ட ப ப of Uy ததி ne ர iy te அன்ற த அசிங்கப்பட்ட தீமுக அரசு ணி N ன் ப ் க ஷை 1 ௪ அதள் த் 2 ட wy வாயு ச் rw Cf ao fF ய் அட் ல ன Tas See r அஷ டட ட Ae ் பது ஓ 12 ் தகவல 7 ர அணை 9 ன ee oa 4 3 ஆட y a q 4 F ட A er அட
625,625.jpg,Troll/Oppose,Troll/Oppose Against Person,1,Government Announcing This Scheme PC BN ON elon TT ry 1 டி 4 ட re ம் ் Smiluv Memes 9 D ர அர் ஏ பி ர 21 செப் 15 முதல் அமலுக்கு வருகிரது ரச் tan A _ பன ves த் துல் 1 னி CEU ies fee ட்ட Sey pe at U P ர் a ப 4 ரி ் ட ன ட 14 பூய ய க ய Government Releasing Terms Conditions For பப 5141 11 ன a Yaar மகளிர் XI ச இ ந உரிமை அ 4 ரந 1 வ ததத அறத அ உரயகத் CO தாகவளத்க்க மயம் ச EES ம இதுவ 7 ay WA ae ம 2 யூ aro Ha ie த் ae ae ஆ த பற ல் ut பயப்பது WH Ennadi Ipdi Pantanga
